"['3:00pm, Sunday 21st May 2017.']",['Arsenal'],['Everton'],"[<Element span at 0x3de8d20>, <Element span at 0x3de8d80>]",['3'],['1'],"['\n                H Bellerin\xa0(', ""8'"", '8th minute', ')', '\n                L Koscielny\xa0(', 'red card', 'sent off', '\n                ', ""14'"", '14th minute', ')', '\n                A Sánchez\xa0(', ""27'"", '27th minute', ')', '\n                A Ramsey\xa0(', ""90+1'"", '91st minute', ')']","['\n                R Lukaku\xa0(', ""58'"", '58th minute', '                pen)']",49.5,50.5,17,22,9,7,3,8,5,7,84.2,85.5,5,0,4,6,0,1,66.7,70,52.9,47.1,6,6,10,15,14,9,2,4,1,0,"['Arsenal\n                          vs Everton. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 21st May 2017.', '\n                        ', '\n                          ', 'Emirates Stadium', 'Attendance: ', 'Attendance', '59,976.', '\n                       ']","['Referee:', 'Michael Oliver', 'Assistants:', 'Simon Bennett, Adrian Holmes', 'Fourth official:', 'Craig Pawson']"
"['3:00pm, Sunday 21st May 2017.']",['Burnley'],['West Ham'],"[<Element span at 0x3de8930>, <Element span at 0x3e0e5a0>]",['1'],['2'],"['\n                S Vokes\xa0(', ""23'"", '23rd minute', ')']","['\n                S Feghouli\xa0(', ""27'"", '27th minute', ')', '\n                A Ayew\xa0(', ""72'"", '72nd minute', ')']",44.7,55.3,9,14,1,4,7,5,1,5,70.2,76.5,3,1,2,5,0,3,58.3,69.2,53.2,46.8,2,0,11,14,13,11,2,2,0,0,"['Burnley\n                          vs West Ham United. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 21st May 2017.', '\n                        ', '\n                          ', 'Turf Moor', 'Attendance: ', 'Attendance', '21,634.', '\n                       ']","['Referee:', 'Robert Madley', 'Assistants:', 'Peter Kirkup, Matt Wilkes', 'Fourth official:', 'Jeremy Simpson']"
"['3:00pm, Sunday 21st May 2017.']",['Chelsea'],"[""S'land""]","[<Element span at 0x3e12360>, <Element span at 0x3e12390>]",['5'],['1'],"['\n                Willian\xa0(', ""8'"", '8th minute', ')', '\n                E Hazard\xa0(', ""61'"", '61st minute', ')', '\n                Pedro\xa0(', ""77'"", '77th minute', ')', '\n                M Batshuayi\xa0(', ""90'"", '90th minute', ', ', ""90+2'"", '92nd minute', ')']","['\n                J Manquillo\xa0(', ""3'"", '3rd minute', ')']",70.5,29.5,28,7,8,3,12,2,8,2,91.3,78.4,3,0,11,1,0,1,56.3,70.6,66.7,33.3,2,3,8,15,15,8,1,1,0,0,"['Chelsea\n                          vs Sunderland. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 21st May 2017.', '\n                        ', '\n                          ', 'Stamford Bridge', 'Attendance: ', 'Attendance', '41,618.', '\n                       ']","['Referee:', 'Neil Swarbrick', 'Assistants:', 'Jake Collin, Darren Cann', 'Fourth official:', 'Roger East']"
"['3:00pm, Sunday 21st May 2017.']",['Hull City'],['Tottenham'],"[<Element span at 0x3e16060>, <Element span at 0x3e16300>]",['1'],['7'],"['\n                S Clucas\xa0(', ""66'"", '66th minute', ')']","['\n                H Kane\xa0(', ""11'"", '11th minute', ', ', ""13'"", '13th minute', ', ', ""72'"", '72nd minute', ')', '\n                D Alli\xa0(', ""45+2'"", '47th minute', ')', '\n                V Wanyama\xa0(', ""69'"", '69th minute', ')', '\n                B Davies\xa0(', ""84'"", '84th minute', ')', '\n                T Alderweireld\xa0(', ""87'"", '87th minute', ')']",35.2,64.8,10,19,4,14,4,3,2,2,73.4,86.7,2,6,2,3,2,0,66.7,85.7,42.1,57.9,7,3,14,5,5,12,0,0,0,0,"['Hull City\n                          vs Tottenham Hotspur. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 21st May 2017.', '\n                        ', '\n                          ', 'MKM Stadium', 'Attendance: ', 'Attendance', '23,804.', '\n                       ']","['Referee:', 'Andre Marriner', 'Assistants:', 'Simon Beck, Scott Ledger', 'Fourth official:', 'Andy Madley']"
"['3:00pm, Sunday 21st May 2017.']",['Leicester'],"[""B'mouth""]","[<Element span at 0x3e193f0>, <Element span at 0x3e19420>]",['1'],['1'],"['\n                J Vardy\xa0(', ""51'"", '51st minute', ')']","['\n                J Stanislas\xa0(', ""1'"", '1st minute', ')']",48.6,51.4,20,10,4,4,9,2,7,4,78.6,78.5,2,0,9,1,5,1,57.7,80,50,50,3,4,11,10,10,11,4,1,0,0,"['Leicester City\n                          vs Bournemouth. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 21st May 2017.', '\n                        ', '\n                          ', 'The King Power Stadium', 'Attendance: ', 'Attendance', '32,000.', '\n                       ']","['Referee:', 'Lee Mason', 'Assistants:', 'Richard West, Derek Eaton', 'Fourth official:', 'Oliver Langford']"
"['3:00pm, Sunday 21st May 2017.']",['Liverpool'],"[""M'boro""]","[<Element span at 0x3e19f90>, <Element span at 0x3e19fc0>]",['3'],['0'],"['\n                G Wijnaldum\xa0(', ""45+1'"", '46th minute', ')', '\n                P Coutinho\xa0(', ""51'"", '51st minute', ')', '\n                A Lallana\xa0(', ""56'"", '56th minute', ')']",[],73.8,26.2,25,9,10,3,9,3,6,3,89.1,66.9,2,2,3,3,1,0,71.4,60,32.3,67.7,3,7,13,8,8,13,0,1,0,0,"['Liverpool\n                          vs Middlesbrough. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 21st May 2017.', '\n                        ', '\n                          ', 'Anfield', 'Attendance: ', 'Attendance', '53,191.', '\n                       ']","['Referee:', 'Martin Atkinson', 'Assistants:', 'Stuart Burt, Adam Nunn', 'Fourth official:', 'Stuart Attwell']"
"['3:00pm, Sunday 21st May 2017.']",['Man Utd'],['C Palace'],"[<Element span at 0x3e1ee70>, <Element span at 0x3e1edb0>]",['2'],['0'],"['\n                J Harrop\xa0(', ""15'"", '15th minute', ')', '\n                P Pogba\xa0(', ""19'"", '19th minute', ')']",[],58.8,41.2,9,6,2,1,3,2,4,3,88.2,81.7,0,0,3,6,0,1,72,85.7,27.8,72.2,1,0,16,10,10,16,2,0,0,0,"['Manchester United\n                          vs Crystal Palace. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 21st May 2017.', '\n                        ', '\n                          ', 'Old Trafford', 'Attendance: ', 'Attendance', '75,254.', '\n                       ']","['Referee:', 'Anthony Taylor', 'Assistants:', 'Gary Beswick, Marc Perry', 'Fourth official:', 'Michael Jones']"
"['3:00pm, Sunday 21st May 2017.']","[""So'ton""]",['Stoke'],"[<Element span at 0x3e22ab0>, <Element span at 0x3e22ae0>]",['0'],['1'],[],"['\n                P Crouch\xa0(', ""60'"", '60th minute', ')']",61,39,15,14,6,3,4,6,5,5,84.2,74.9,1,1,4,10,3,2,72.7,100,37.8,62.2,1,6,12,10,10,12,2,4,0,0,"['Southampton\n                          vs Stoke City. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 21st May 2017.', '\n                        ', '\n                          ', ""St. Mary's Stadium"", 'Attendance: ', 'Attendance', '31,286.', '\n                       ']","['Referee:', 'Lee Probert', 'Assistants:', 'Mick McDonough, Sian Massey', 'Fourth official:', 'James Linington']"
"['3:00pm, Sunday 21st May 2017.']",['Swansea '],['W Brom'],"[<Element span at 0x3e253c0>, <Element span at 0x3e25330>]",['2'],['1'],"['\n                J Ayew\xa0(', ""72'"", '72nd minute', ')', '\n                F Llorente\xa0(', ""86'"", '86th minute', ')']","['\n                J Evans\xa0(', ""33'"", '33rd minute', ')']",65.3,34.7,12,16,2,5,6,6,4,5,86.6,79.4,3,2,7,4,1,0,76.5,72.2,60,40,4,0,8,10,10,8,1,1,0,0,"['Swansea City\n                          vs West Bromwich Albion. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 21st May 2017.', '\n                        ', '\n                          ', 'Swansea.com Stadium', 'Attendance: ', 'Attendance', '20,889.', '\n                       ']","['Referee:', 'Mike Dean', 'Assistants:', 'Simon Long, Andy Garratt', 'Fourth official:', 'Graham Scott']"
"['3:00pm, Sunday 21st May 2017.']",['Watford'],['Man City'],"[<Element span at 0x3e290f0>, <Element span at 0x3e29060>]",['0'],['5'],[],"['\n                V Kompany\xa0(', ""5'"", '5th minute', ')', '\n                S Agüero\xa0(', ""23'"", '23rd minute', ', ', ""36'"", '36th minute', ')', '\n                Fernandinho\xa0(', ""41'"", '41st minute', ')', '\n                G Jesus\xa0(', ""58'"", '58th minute', ')']",32.9,67.1,6,15,3,9,2,5,1,1,75.4,89.7,0,5,4,5,0,2,65,73.7,38.5,61.5,3,2,12,10,10,12,1,0,0,0,"['Watford\n                          vs Manchester City. Premier League.\n                        ', '\n                          ', '3:00pm, Sunday 21st May 2017.', '\n                        ', '\n                          ', 'Vicarage Road', 'Attendance: ', 'Attendance', '20,829.', '\n                       ']","['Referee:', 'Jonathan Moss', 'Assistants:', 'Constantine Hatzidakis, Andy Halliday', 'Fourth official:', 'Kevin Friend']"
